Coord X,Coord Y
72.79503214129555,54.92406567852212
64.60196355259319,45.133735701398656
32.263664557266175,14.900844660592712
11.455762148895959,30.93954559571833
87.97058459930088,53.07698513550671
33.05245311298734,14.554988163498438
35.93374477687343,12.07954788586247
13.89866101029629,68.51341874805958
7.034102661212107,48.809797360671965
52.02848322655965,43.43996798411818
44.78727118276342,59.36324654927703
79.94299785018039,57.209881839282005
54.73721673372856,27.838766976962912
6.513183221638242,62.94862853500546
58.582120358753535,62.121924348854584
34.40322123838224,76.25144977905461
46.954803901483814,28.582618164542836
33.074435266018256,9.83132156412414
70.106862307101,50.222680811650804
70.95901793727822,52.604605596780125
35.04499123619162,15.756322322130952
44.21072196504143,22.625582732132983
39.06789009604661,10.023458090917238
80.00950761127272,42.662016864493374
40.114405665764274,11.067594081210824
0.582511049383097,54.68659250839823
21.912315302617728,17.473443825840757
36.93132634484695,64.04693742293252
72.31601922360146,57.683524706683734
74.78879128778985,43.97897447705641
49.623918695749516,58.39307910524935
88.04296651018997,57.61798338817048
32.28925104336638,65.11152117178717
37.14745595227936,13.336489850531912
38.3661534124782,13.935245418614995
36.383319608233094,7.304864323402761
14.088874474599464,17.027138437538866
33.311860976448784,14.3729253055094
37.00468935022131,9.49862196654198
61.66544128565611,57.25855852835497
77.22927546131629,43.99431469042022
87.87898553682936,48.69687798426017
50.819250927041395,50.83821288389299
20.832537121163327,62.426439567358365
83.33855776543328,43.19162735160976
80.46789625688258,58.59694744300752
68.54796128406784,48.83975835725495
35.27183490083574,21.504717147697164
73.46498709693283,44.8688972524602
85.01703822887588,44.00632284693589
89.72490069191592,47.06151584254757
32.88294456504925,8.343355779027153
32.30317504251654,12.84898785555944
34.61651781354612,4.42044422355911
13.093635693526524,57.89263038852995
2.8323985041808593,43.90854636049638
9.608373929077521,25.378130368267634
44.08263747431479,73.75440502377242
17.391341708317707,27.28933808961367
31.052969048489043,11.186224178563807
15.849285501740743,61.019014839032785
33.86983389864755,14.75733066419758
31.213535379576175,9.02936531660247
33.46075260803268,17.124518357813198
85.33444754799653,53.465727151968785
23.734503045531667,72.71267035557842
53.892751609944774,36.090566954495266
25.757066522877633,21.47393323253989
77.09900942356964,59.815130072390545
52.18183272968832,17.25639579824626
2.447161128400869,36.91306334539256
77.71143296069522,39.54292298468863
49.27793560207471,67.69176060679894
43.04537768377193,12.903578995928541
9.5713992729809,42.297111332265644
8.670486120724966,35.50894122395322
29.99183257962476,19.340422705624707
64.93964490965365,33.16134443728674
32.204999813857555,10.70048638881541
37.399939799216966,18.015316201137548
