Coord X,Coord Y
60.657124062509425,41.73597618898535
65.75150836105914,48.305973959672265
31.331990799459316,56.69850421351932
81.9388092657638,37.81286445231327
29.20461691408009,26.627520811935163
42.07744763780026,51.90063758753373
85.03818171171699,31.03424938263031
73.73566944607853,31.64457179290267
92.183315808882,15.281735418692838
52.65606943232481,97.81051279690473
71.36209174968101,31.227970922276377
70.342285433354,51.56001000340493
55.57283412876326,94.9056216170386
90.58934775200706,29.382607185387474
34.17677062588371,22.057400813455274
25.196264546438005,45.440840863194616
38.71363770182593,24.18446240069718
61.53179625113376,38.556938863909686
92.47506632576051,26.646923689771207
29.31729630456235,32.48481020618501
41.21474244388338,53.516833589603465
36.12923000597412,22.25652288734099
78.26001314634279,26.23918635893094
54.7269779617028,91.4307058368996
50.3180529955196,98.62888734794406
42.719662568754714,46.57559503617047
38.879979208446194,25.365154477828174
43.472217376209436,91.31839710297534
38.14429038609837,40.09627579039155
55.984835824054336,97.6123986830815
25.910258471922916,47.80359466646079
74.26799845372656,50.896488642661524
37.597401740275316,32.45843438879097
68.6567479772749,31.537217501574254
40.15333794454494,30.005515766824903
28.86878371658245,30.270882269742486
35.302610902825045,34.04390454590102
26.039957799106986,51.55305423401598
48.09369002463661,86.95439348178496
41.70304287705885,43.42796154528815
39.903990145101005,41.63047030114093
38.664793658532865,33.330987028081076
75.48231309445012,21.771668845786557
85.36594203383703,11.13362295116924
81.29269263993302,41.51141380177966
54.16075775739367,87.8985831164401
76.12366681016852,23.658177236303747
79.01456190474516,14.004197164627595
32.15005250870353,34.33121814570567
88.67776813579928,11.330915451511954
34.594301591441464,39.915267979468254
63.17607821464386,47.84119548077579
94.19499802432023,19.104882919064266
42.98404427734957,49.25140654851386
40.51330238600773,27.095997730731913
29.39402351430791,55.51690455338835
77.81786431962858,16.232508437154458
82.64673053864226,12.603918461340188
43.674652838946415,94.96775179372473
30.417327202208472,23.916903528466644
76.92592608286002,48.94650824174626
81.98722357936052,29.677425828836352
30.486362536571587,33.3748440761284
64.69457855994546,33.49258602972518
87.72785024522298,29.875515215397137
94.97166774820174,20.67721084553062
28.87762438821684,29.603164842013722
45.258850394213226,88.82740371637153
27.088941789805954,43.99059274127897
44.91309886895481,97.05715234307796
46.26812704458381,97.57686594835481
78.89464572769066,47.560506898770086
79.79747590761802,28.389863774451683
54.659636155320925,88.70270758187881
90.78708295565768,13.895892242701251
46.267447465014506,88.3602555388684
50.477781015251274,87.17018664184175
77.09018847422135,33.678293084659224
94.61511517357724,23.960558501448666
29.284142742557936,24.635944879066194
52.764254995066125,87.47231754185609
36.729843742770825,33.419449231812884
56.11459710525736,92.96454365539769
39.50172806410339,55.70447353532794
27.115605205582952,53.78877100423934
33.02211099934386,21.791360954210884
62.26118170846568,44.71131741130374
67.95150619168193,50.50750004340811
63.65923854788066,34.74058156299428
48.61163178378578,98.99298144865003
34.12603420432362,58.70874312632074
78.63892146448934,35.767868117966444
76.5819148906203,18.087203002059834
80.4370825485436,44.75258100876538
40.67069205488282,27.776287599518437
52.37557243810771,98.17544239634685
31.76870440201419,40.547669221506624
37.05132591555477,57.131379341345045
43.63702909419973,93.14426724029624
29.649794620062327,41.554490491737525
