Coord X,Coord Y
91.39129822891023,28.105451637593042
77.63212325030749,13.461343966059955
37.27129173972382,42.22462113951936
72.13219147221041,31.82951843351055
28.79851377653367,49.79461920378822
38.73854114777149,23.647531675645762
40.683236682021004,27.716897926005693
36.19792849062637,33.062632266063105
53.22754894903277,87.08974691021645
32.99582216842294,39.702626833454865
75.38384519815367,22.45690962483836
54.3927993365424,98.47910937242058
69.75100492701331,47.49002465749318
80.18637581375084,43.89912739475884
51.13945301318799,99.70489557632023
43.67094793512831,95.82378303986505
83.79794682354358,30.47128365491608
36.64283618012888,56.11554271174042
73.29625301449019,52.96261727359496
39.31817007141697,26.70141846506907
33.93461456402857,21.00988365812926
61.99157725769054,50.30007330115949
60.60794415214421,44.3361134040732
96.51998423134678,18.70438116528591
30.024699422895754,55.98919047033385
92.5288496781672,26.916882418122977
37.529173446664736,36.430472718921344
82.9824704591767,10.08285353344182
44.39797833585615,91.34130576197893
69.3911562224904,32.64738883278502
79.82515792941112,39.202304734171136
95.63637382925137,23.676725192439285
76.65412106464169,52.611515467484786
30.902075785783072,24.218961481579115
65.00254955252112,30.79654042116816
28.814141371601487,23.442201838031863
32.48076057631362,32.38606488987108
30.817574726532182,40.315793778230606
45.8376609858486,98.48688344618792
34.97779897265737,24.39377264842607
82.25843444955491,38.41442526197041
38.972206953829144,56.88118348237155
49.680070695063705,98.88638615342319
41.05378869463233,50.2814813575113
79.44883441369481,27.744825029169043
37.920249335239404,32.05935006213647
38.066890218712246,43.6965724519085
51.84982692090532,93.44777283440395
41.78950190347275,92.03740367360136
29.399501063519487,28.355329991657108
87.72655810974535,11.809608775446119
52.715935611416576,99.74418190557152
42.291939667736244,51.559125882011024
55.657325836206866,94.81607849000929
82.69209259319273,30.780938027371445
63.264327319284476,38.174356435378776
61.39422362457498,49.54811096411468
43.067682101251386,47.78399634295728
61.92546221849303,34.072281297826805
33.37267054181493,33.77455606716958
45.71662696979421,95.36047930720197
24.283477641606783,48.16407699432347
77.30564937489798,27.56795937439763
24.35298480916673,53.22091231166021
59.82037390267169,40.447573829568206
77.99914189121907,49.14684583176201
81.62087350947928,43.76684970893015
41.50499056613491,90.67154527347851
53.99213259745302,95.93648933978346
55.91188977988588,96.46395911140152
41.907128580354595,43.19462288072747
72.44980100125066,30.813760204875635
35.06538644262497,58.08003871379553
78.50925389352649,26.80971462328652
90.93272794127917,17.184432722635453
68.58821658501668,50.09689109285925
26.353869277046154,57.238437759719545
36.267859229305145,40.504594132770094
49.75892075251957,87.60224782327225
38.00750790659871,22.810302446252557
46.388717303712596,89.90918979807431
87.30024149886574,29.79681519211093
40.895292322146354,27.43647380785997
30.738274918306487,31.664509735126423
79.02489544551875,34.534692423230254
83.3680862061557,11.751573154526472
29.51801877930389,24.159646806420003
27.8503995390956,41.82467522779913
27.370302774667678,32.053217388023874
39.123834274298844,28.99578009880473
42.42800985331203,55.06196152199403
30.89706057970777,29.546446624564446
92.49662471652591,24.09342570147995
76.5029360181031,17.225747674973377
81.73867237159261,14.267015990177402
52.883309201473544,86.29423199358074
51.37913762828358,88.126395089334
26.368814401000442,46.654893533065646
93.21717023644727,14.777031517115116
54.2768980515317,89.84536663561491
