Coord X,Coord Y,Circulo
7.3759316802478265,9.081803198948881,Circulo1
5.182787112092825,10.006886818050942,Circulo1
3.513757779048074,9.692086025578465,Circulo1
2.0739607895441754,8.87322008806397,Circulo1
0.9789028125795861,7.654873437439017,Circulo1
0.7635327662904062,6.530481547576039,Circulo1
0.19220318524550403,3.3256291847827852,Circulo1
0.9811467284948534,1.9941846094860647,Circulo1
2.141115030651287,1.1960838810801797,Circulo1
3.5145317947821644,0.4574533021596968,Circulo1
6.5945987881084,0.12849239922834393,Circulo1
8.064052186276912,0.7463947054659482,Circulo1
