Coord X,Coord Y
59.279193960435705,87.73385718612678
75.57556393533244,39.88641969677162
69.33415348149836,81.08834442524987
85.64447932502853,52.53676396435253
66.84751444265308,72.53646084005624
90.43622678708506,59.546355498282594
82.8378073730852,76.09769926573428
84.54957658846213,42.82567275858381
82.87835920146924,67.8492382844314
72.20812409703372,61.51150795518589
88.44781787013324,47.191776406924106
67.79982946900098,74.79744371173749
86.96912919693203,49.11006788910403
77.96830340784359,47.633005398306466
86.98646269104498,53.76349642168268
77.27507055756645,54.537124682095005
92.46222947761801,46.14540555677883
80.73833788707384,59.56446611855082
56.947605087748144,86.74401636006536
78.42049151150782,78.08503976414036
72.39589105143295,78.53838778128939
52.28456782556509,73.14013054909087
62.88538927055277,87.12707894173286
88.00978105769056,60.89797538658096
75.79300787943423,53.497246516587374
82.06629045867527,43.5420922481982
85.36789106300155,66.2617348001304
67.7090506707276,83.55969399590316
76.0000397552308,44.48524679611911
69.70394218249588,75.76308462505693
78.86523997801874,36.263945694751854
94.35144558691105,55.60678671062543
85.60767872857154,49.53133961411882
77.2437130783405,46.903844363008325
88.1536339380668,43.429366834136495
54.64890081223688,85.6155791255373
89.11907415329193,63.860557956617356
77.75033444486209,60.526305930905245
69.45539367184111,74.70292940413745
88.98619568702786,44.627987328962384
90.19979443891113,40.16346844662514
76.59571633980242,50.61603057631481
78.14939088571369,53.40463182514722
90.01536675634074,57.53390527058739
92.84213825493387,58.200995264826744
83.14738778345853,35.180701326313
89.58431638572823,45.2034626233199
83.10034265609602,72.23599368803762
50.19136606551864,75.27451942304644
70.21567929745369,63.34509875318802
84.6026534567646,61.7504260825551
51.59268560961027,78.4317673881646
93.74491112597872,48.8447718103343
75.84625254035097,65.03013849729011
78.10088461062962,66.45783015677524
74.54287611182917,79.1582296307172
80.57920437884864,35.52224983383756
75.81531333059256,62.51935019990253
82.58187326396104,50.44721142063631
90.08687342932687,42.368262356758216
75.15316335165494,61.86296265952812
81.67417404989473,64.72841394328718
86.6997081759815,37.04654004198639
66.06539315205066,66.6867461144636
90.63952455917904,61.94934596581231
76.54997326689363,47.55601442597414
93.72659118633406,51.24511971629401
56.45855174200771,68.46570728644171
63.67147824674897,69.12453694815665
79.95727470834744,63.076542047799634
78.26029848850679,44.01661701965139
83.20677318176833,51.38124917424985
69.62608779899332,77.71632209524779
87.56232266690142,65.89235942537853
82.18917148729649,61.02124857739706
79.92693151629537,66.70992594197729
51.72411155150283,83.95873092043766
55.246676338498474,69.64368359564217
65.40479917905151,70.37845711237848
67.97717314267774,65.37928596447688
75.71932041332609,42.21001580911707
65.75800332830818,70.19368208391815
90.97363255103555,60.059880990668745
66.12781327203558,86.36319391573791
50.12489992508828,80.19267252452089
89.63413564002163,54.9082668252692
75.31979103048711,58.731032460036275
80.50049072479617,51.79319625533653
59.89431455603111,67.98016840772533
78.00968042466548,37.97482904298322
83.04607782125099,67.7834811545938
76.19677634878802,57.999033139209565
82.91377968491742,69.96638919145926
66.7118726105399,72.95641175614281
79.71138860654388,49.94848992250659
75.22120649278655,57.211664719579076
84.9872699877427,36.594975220032346
76.28292845263066,52.29863404585946
80.05595079315589,77.40284789002938
88.96287852899542,38.81708363456058
