Coord X,Coord Y,Circulo
1.6625880343176327,84.75252521142673,Circulo2
38.28921326027493,81.98351362670824,Circulo4
1.9101341035631252,83.63357864703633,Circulo2
35.84834663175758,68.26143045246225,Circulo4
34.448865003222046,76.10436906663695,Circulo4
79.48983747644938,22.631634047243665,Circulo1
6.784823980095662,78.45800589735681,Circulo2
43.44685337274804,65.92880153424238,Circulo4
68.4492165739098,59.21256307250816,Circulo3
30.373978881257774,58.950613619338846,Circulo5
66.53914028964743,57.87793824884933,Circulo3
68.01715497651816,68.64858550729969,Circulo3
59.02771790818964,59.69735895468589,Circulo3
77.30761408514732,23.84193020038974,Circulo1
57.502926247168276,66.39490964058113,Circulo3
3.5862322445637123,80.18400447523862,Circulo2
72.14826067288381,23.403168407688707,Circulo1
27.78741342288757,72.03994411584705,Circulo5
82.24278884196056,26.082728846792545,Circulo1
37.15843128869725,69.57839310084987,Circulo5
37.94447409966136,64.83486560073423,Circulo5
27.055247693792357,64.70506717963926,Circulo5
50.96635512008073,78.25756901681652,Circulo4
58.614282112240595,64.62870660874513,Circulo3
77.14966022472125,37.8356962905424,Circulo1
8.140800828057351,77.02656220622042,Circulo2
69.3821951711846,60.871252589354484,Circulo3
74.58710593418535,24.943501238024883,Circulo1
10.837022490292748,83.47194075613982,Circulo2
5.19704644583564,86.17902758590634,Circulo2
61.080547054390486,58.77449617807352,Circulo3
71.14100858761353,25.996413445366223,Circulo1
11.993913345077912,80.86084062997861,Circulo2
2.523131689462392,86.09193037391987,Circulo2
38.856704162129994,63.359075590724395,Circulo5
5.801243037493846,78.72232298486304,Circulo2
84.18601404994233,27.354334704331844,Circulo1
48.50492991202843,81.54185670232732,Circulo4
33.40107050184355,70.89037486715024,Circulo5
27.65446359057085,61.60173828506472,Circulo5
45.9011764707686,67.58245071037469,Circulo4
43.40890393103548,82.82825977975375,Circulo4
6.883214227347631,86.44515942890908,Circulo2
50.223197251742754,68.64718721864689,Circulo4
70.65251739125071,62.49126563282379,Circulo3
28.98095778034677,59.21941935854356,Circulo5
69.22467531684191,32.68082679209313,Circulo1
64.91401990370962,70.45036442598655,Circulo3
31.42734200026203,71.62407520289254,Circulo5
60.22558273750886,69.83969103915463,Circulo3
57.9624366511031,64.31427229508235,Circulo3
63.44104248788482,59.172128494466484,Circulo3
51.88841115181752,74.77530342259722,Circulo4
68.01848894061409,69.0020719864342,Circulo3
35.19753969369383,59.94587940086303,Circulo5
28.051509001983728,68.08123984802627,Circulo5
10.21216906219796,80.35983531372439,Circulo2
38.96295841298713,66.84762888954914,Circulo4
50.154666077849,77.84898773891409,Circulo4
35.699453037399756,70.33497021008618,Circulo5
63.204196739643145,71.60023959461545,Circulo3
32.308196727409594,72.67130239692793,Circulo5
51.77761155203325,71.01249030608072,Circulo4
65.41404652359414,58.68115789545195,Circulo3
34.49879848521847,75.56588857144351,Circulo4
32.351149974971385,61.21719700662123,Circulo5
70.81386118613207,66.8040741385665,Circulo3
74.89931261128753,37.667400576872964,Circulo1
47.399551088752965,67.86379218638571,Circulo4
12.287537246384153,83.33973483144999,Circulo2
