Coord X,Coord Y
7.8742587492075025,26.80454288497439
33.81104211574288,8.192399346905386
76.39342822050205,58.25712822729373
7.87425874920751,63.08313089195354
70.33509560710648,49.91854875001521
3.4908608361484426,54.480228097974475
57.80745138223595,63.08313089195354
48.40653038859737,30.05675716607027
30.359538737836093,20.861355633193934
36.13659126401842,8.192399346905386
14.70156106223216,69.91043320497819
87.8704982554402,49.91854875001521
3.490860836148439,35.407445678953465
31.929633333533783,9.559322839743071
48.40653038859738,56.280571039741744
81.81216564204462,41.579969272736676
79.10279693127333,41.15084742584836
31.395164525610877,10.608276937037397
14.701561062232154,19.97724057194974
32.84085506572173,75.80424710247141
52.66684720754817,43.16866410290601
23.46620132193086,21.95315302178027
37.18554536131274,14.815234867522024
34.97381668988065,8.008233946756977
37.252876153741326,21.953153021780267
32.76208801844856,8.726868154828301
9.144027656710364,50.06200151881124
31.929633333533786,13.982780182607256
79.10279693127333,58.68625007418206
81.81216564204462,58.25712822729373
62.19084929529502,54.480228097974475
38.018000046227506,9.559322839743068
43.471445674671834,25.121672452144733
86.19601630412805,55.07207428486568
32.84085506572173,14.083426674456522
37.18554536131274,8.726868154828301
76.39342822050205,41.579969272736676
17.24763180100037,61.21565575366728
23.30446385621123,74.29383111803726
23.46620132193087,64.38417518403175
33.81104211574288,15.349703675444939
31.210999125462465,11.771051511175164
72.00957755841861,44.76502321516474
63.70126527972918,44.94383688846396
23.304463856211218,15.593842658890672
12.312547087074831,30.05675716607028
36.13659126401842,15.349703675444939
42.377246275232245,15.593842658890667
1.9804448517142923,44.94383688846396
43.47144567467184,61.21565575366728
57.80745138223595,26.804542884974374
38.018000046227506,13.982780182607256
62.19084929529502,35.40744567895345
37.252876153741326,64.38417518403175
38.552468854150426,10.608276937037393
73.94927139642287,57.011768122869924
8.052230268124028,43.16866410290601
73.94927139642287,42.82532937716049
12.312547087074833,56.280571039741744
70.7642174539948,52.62791746078649
87.44137640855186,52.62791746078649
72.00957755841861,55.07207428486568
50.980149069211315,69.91043320497819
51.57504981896184,50.06200151881124
30.359538737836104,65.47597257261808
17.247631801000367,25.121672452144736
42.377246275232245,74.29383111803725
50.980149069211315,19.97724057194973
84.2563224661238,57.011768122869924
31.395164525610877,12.933826085312932
32.76208801844856,14.815234867522024
38.552468854150426,12.93382608531293
51.57504981896184,36.27532668700078
9.144027656710358,36.27532668700078
87.44137640855186,47.20918003924392
34.97381668988065,15.53386907559335
86.19601630412805,44.76502321516474
84.2563224661238,42.82532937716049
38.73663425429884,11.771051511175164
70.7642174539948,47.20918003924392
